,unit,cycle,m6,os2
910,5,64,21.61,-0.0002
911,5,65,21.61,-0.0001
912,5,66,21.61,0.0004
913,5,67,21.61,-0.0004
914,5,68,21.6,0.0001
915,5,69,21.61,-0.0002
916,5,70,21.61,-0.0004
917,5,71,21.6,0.0004
918,5,72,21.61,-0.0003
919,5,73,21.61,-0.0002
920,5,74,21.61,-0.0002
921,5,75,21.61,-0.0004
922,5,76,21.61,0.0005
923,5,77,21.61,-0.0001
924,5,78,21.61,-0.0005
925,5,79,21.61,-0.0001
926,5,80,21.61,0.0003
927,5,81,21.61,-0.0005
928,5,82,21.61,-0.0001
929,5,83,21.61,-0.0003
930,5,84,21.61,0.0001
931,5,85,21.61,-0.0003
932,5,86,21.6,-0.0002
933,5,87,21.6,-0.0005
934,5,88,21.61,-0.0005
935,5,89,21.61,0.0003
936,5,90,21.61,0.0001
937,5,91,21.61,-0.0001
938,5,92,21.61,-0.0002
939,5,93,21.61,0.0001
940,5,94,21.61,-0.0003
941,5,95,21.61,0.0001
942,5,96,21.61,-0.0001
943,5,97,21.61,0.0004
944,5,98,21.61,-0.0002
945,5,99,21.61,-0.0002
946,5,100,21.6,-0.0003
947,5,101,21.61,-0.0002
948,5,102,21.61,-0.0002
949,5,103,21.61,-0.0003
950,5,104,21.61,-0.0002
951,5,105,21.61,-0.0001
952,5,106,21.61,-0.0
953,5,107,21.61,0.0002
954,5,108,21.61,0.0002
955,5,109,21.61,0.0002
956,5,110,21.61,-0.0005
957,5,111,21.61,-0.0001
958,5,112,21.61,0.0
959,5,113,21.61,-0.0005
960,5,114,21.61,-0.0004
961,5,115,21.61,0.0
962,5,116,21.61,-0.0003
963,5,117,21.61,0.0001
964,5,118,21.61,0.0004
965,5,119,21.61,-0.0002
966,5,120,21.61,-0.0002
967,5,121,21.61,-0.0004
968,5,122,21.61,0.0003
969,5,123,21.61,-0.0004
970,5,124,21.61,0.0003
971,5,125,21.61,0.0001
972,5,126,21.61,-0.0001
973,5,127,21.61,-0.0
974,5,128,21.61,0.0002
975,5,129,21.61,-0.0003
976,5,130,21.61,0.0001
977,5,131,21.61,-0.0002
978,5,132,21.61,-0.0002
979,5,133,21.61,-0.0003
980,5,134,21.61,-0.0003
981,5,135,21.61,0.0001
982,5,136,21.61,-0.0002
983,5,137,21.61,-0.0002
984,5,138,21.61,0.0003
985,5,139,21.61,0.0003
986,5,140,21.61,0.0
987,5,141,21.61,0.0004
988,5,142,21.61,0.0004
989,5,143,21.61,-0.0003
990,5,144,21.61,0.0001
991,5,145,21.61,-0.0003
992,5,146,21.61,0.0001
993,5,147,21.61,-0.0004
994,5,148,21.61,-0.0001
995,5,149,21.61,-0.0002
996,5,150,21.61,0.0001
997,5,151,21.61,-0.0
998,5,152,21.61,-0.0003
999,5,153,21.61,0.0002
1000,5,154,21.61,-0.0001
1001,5,155,21.61,-0.0002
1002,5,156,21.61,-0.0003
1003,5,157,21.61,0.0001
1004,5,158,21.61,-0.0005
1005,5,159,21.61,-0.0001
1006,5,160,21.61,0.0004
1007,5,161,21.61,-0.0005
1008,5,162,21.61,0.0004
1009,5,163,21.61,0.0004
1010,5,164,21.61,-0.0001
1011,5,165,21.61,0.0003
1012,5,166,21.61,-0.0004
1013,5,167,21.61,0.0003
1014,5,168,21.61,-0.0004
1015,5,169,21.61,0.0001
1016,5,170,21.61,-0.0004
1017,5,171,21.61,0.0003
1018,5,172,21.61,0.0001
1019,5,173,21.61,0.0
1020,5,174,21.61,0.0
1021,5,175,21.61,0.0004
1022,5,176,21.61,-0.0
1023,5,177,21.61,-0.0002
1024,5,178,21.61,-0.0004
1025,5,179,21.61,0.0002
1026,5,180,21.61,0.0003
1027,5,181,21.6,-0.0
1028,5,182,21.61,0.0001
1029,5,183,21.61,-0.0003
1030,5,184,21.61,-0.0005
1031,5,185,21.61,-0.0004
1032,5,186,21.61,-0.0004
1033,5,187,21.61,0.0004
1034,5,188,21.61,-0.0004
1035,5,189,21.61,-0.0004
1036,5,190,21.61,-0.0005
1037,5,191,21.61,0.0002
1038,5,192,21.61,0.0004
1039,5,193,21.61,0.0001
1040,5,194,21.61,0.0004
1041,5,195,21.61,-0.0
1042,5,196,21.61,0.0
1043,5,197,21.61,-0.0003
1044,5,198,21.61,-0.0004
1045,5,199,21.61,-0.0005
1046,5,200,21.61,0.0
1047,5,201,21.61,0.0003
1048,5,202,21.61,-0.0
1049,5,203,21.61,0.0004
1050,5,204,21.61,-0.0
1051,5,205,21.61,-0.0005
1052,5,206,21.61,-0.0004
1053,5,207,21.61,-0.0003
1054,5,208,21.61,-0.0001
1055,5,209,21.61,0.0001
1056,5,210,21.61,0.0004
1057,5,211,21.61,-0.0001
1058,5,212,21.61,-0.0001
1059,5,213,21.61,0.0001
1060,5,214,21.61,-0.0
1061,5,215,21.61,-0.0
1062,5,216,21.61,-0.0004
1063,5,217,21.61,0.0004
1064,5,218,21.61,0.0001
1065,5,219,21.61,-0.0002
1066,5,220,21.61,-0.0
1067,5,221,21.61,0.0001
1068,5,222,21.61,0.0003
1069,5,223,21.61,-0.0003
1070,5,224,21.61,0.0005
1071,5,225,21.61,-0.0004
1072,5,226,21.61,-0.0001
1073,5,227,21.61,-0.0001
1074,5,228,21.61,-0.0001
1075,5,229,21.61,-0.0004
1076,5,230,21.61,0.0003
1077,5,231,21.61,0.0003
1078,5,232,21.61,-0.0001
1079,5,233,21.61,-0.0004
1080,5,234,21.61,0.0002
1081,5,235,21.61,-0.0002
1082,5,236,21.61,-0.0002
1083,5,237,21.61,-0.0002
1084,5,238,21.61,-0.0004
1085,5,239,21.61,0.0002
1086,5,240,21.61,0.0001
1087,5,241,21.61,0.0
1088,5,242,21.61,-0.0005
1089,5,243,21.61,0.0001
1090,5,244,21.61,-0.0001
1091,5,245,21.61,0.0001
1092,5,246,21.61,-0.0001
1093,5,247,21.61,0.0
1094,5,248,21.61,0.0001
1095,5,249,21.61,0.0002
1096,5,250,21.61,0.0004
1097,5,251,21.61,0.0002
1098,5,252,21.61,-0.0001
1099,5,253,21.61,-0.0004
1100,5,254,21.61,-0.0005
1101,5,255,21.61,-0.0003
1102,5,256,21.61,0.0005
1103,5,257,21.61,0.0004
1104,5,258,21.61,-0.0002
1105,5,259,21.61,-0.0003
1106,5,260,21.61,-0.0004
1107,5,261,21.61,0.0005
1108,5,262,21.61,0.0001
1109,5,263,21.61,-0.0003
1110,5,264,21.61,-0.0005
1111,5,265,21.61,-0.0003
1112,5,266,21.61,-0.0002
1113,5,267,21.61,0.0001
1114,5,268,21.61,-0.0002
1115,5,269,21.61,0.0003
1116,6,1,21.61,0.0003
1117,6,2,21.61,-0.0004
1118,6,3,21.61,0.0001
1119,6,4,21.61,0.0
1120,6,5,21.61,-0.0005
1121,6,6,21.61,0.0002
1122,6,7,21.61,0.0005
1123,6,8,21.61,-0.0003
1124,6,9,21.61,-0.0004
1125,6,10,21.61,-0.0003
1126,6,11,21.61,-0.0005
1127,6,12,21.61,-0.0
1128,6,13,21.61,0.0002
1129,6,14,21.61,0.0003
1130,6,15,21.61,-0.0004
1131,6,16,21.61,0.0002
1132,6,17,21.61,-0.0005
1133,6,18,21.61,0.0005
1134,6,19,21.61,-0.0
1135,6,20,21.61,-0.0004
1136,6,21,21.61,0.0005
1137,6,22,21.61,0.0004
1138,6,23,21.61,0.0
1139,6,24,21.61,-0.0002
1140,6,25,21.61,-0.0005
1141,6,26,21.61,0.0003
1142,6,27,21.61,0.0002
1143,6,28,21.61,0.0003
1144,6,29,21.61,-0.0003
1145,6,30,21.61,-0.0001
1146,6,31,21.61,-0.0002
1147,6,32,21.61,-0.0005
1148,6,33,21.61,-0.0003
1149,6,34,21.61,0.0005
1150,6,35,21.61,0.0002
1151,6,36,21.61,0.0003
1152,6,37,21.61,0.0002
1153,6,38,21.61,-0.0001
1154,6,39,21.61,-0.0003
1155,6,40,21.61,-0.0
1156,6,41,21.61,0.0001
1157,6,42,21.61,0.0003
1158,6,43,21.61,0.0004
1159,6,44,21.61,0.0005
1160,6,45,21.61,0.0
1161,6,46,21.61,0.0004
1162,6,47,21.61,-0.0
1163,6,48,21.61,0.0004
1164,6,49,21.61,0.0002
1165,6,50,21.61,0.0001
1166,6,51,21.61,-0.0004
1167,6,52,21.61,-0.0001
1168,6,53,21.61,0.0001
1169,6,54,21.61,-0.0004
1170,6,55,21.61,-0.0001
1171,6,56,21.61,0.0004
1172,6,57,21.61,-0.0001
1173,6,58,21.61,-0.0004
1174,6,59,21.61,0.0005
1175,6,60,21.61,-0.0002
1176,6,61,21.61,0.0002
1177,6,62,21.61,-0.0001
1178,6,63,21.61,-0.0005
1179,6,64,21.61,-0.0004
1180,6,65,21.61,-0.0004
1181,6,66,21.61,0.0003
1182,6,67,21.61,0.0005
1183,6,68,21.61,-0.0002
1184,6,69,21.61,0.0001
1185,6,70,21.61,-0.0003
1186,6,71,21.61,-0.0002
1187,6,72,21.61,0.0003
1188,6,73,21.61,0.0003
1189,6,74,21.61,0.0004
1190,6,75,21.61,-0.0002
1191,6,76,21.61,0.0003
1192,6,77,21.61,0.0003
1193,6,78,21.61,0.0001
1194,6,79,21.61,0.0004
1195,6,80,21.61,0.0002
1196,6,81,21.61,-0.0002
1197,6,82,21.61,-0.0002
1198,6,83,21.61,-0.0002
1199,6,84,21.61,0.0002
1200,6,85,21.61,-0.0001
1201,6,86,21.61,0.0003
1202,6,87,21.61,-0.0004
1203,6,88,21.61,-0.0001
1204,6,89,21.61,0.0003
1205,6,90,21.61,-0.0003
1206,6,91,21.61,-0.0001
1207,6,92,21.61,-0.0004
1208,6,93,21.61,-0.0004
1209,6,94,21.61,-0.0002
1210,6,95,21.61,0.0001
1211,6,96,21.61,-0.0004
1212,6,97,21.61,0.0005
1213,6,98,21.61,0.0003
1214,6,99,21.61,-0.0005
1215,6,100,21.61,-0.0005
1216,6,101,21.61,0.0005
1217,6,102,21.61,0.0005
1218,6,103,21.61,0.0001
1219,6,104,21.61,-0.0004
1220,6,105,21.61,0.0003
1221,6,106,21.61,-0.0001
1222,6,107,21.61,-0.0004
1223,6,108,21.61,0.0004
1224,6,109,21.61,0.0001
1225,6,110,21.61,0.0
1226,6,111,21.61,0.0002
1227,6,112,21.61,0.0005
1228,6,113,21.61,-0.0002
1229,6,114,21.61,0.0005
1230,6,115,21.61,-0.0005
1231,6,116,21.61,0.0
1232,6,117,21.61,-0.0004
1233,6,118,21.61,-0.0
1234,6,119,21.61,0.0003
1235,6,120,21.61,-0.0005
1236,6,121,21.61,-0.0
1237,6,122,21.61,0.0005
1238,6,123,21.61,-0.0003
1239,6,124,21.61,0.0004
1240,6,125,21.61,-0.0005
1241,6,126,21.61,0.0004
1242,6,127,21.61,-0.0001
1243,6,128,21.61,0.0002
1244,6,129,21.61,-0.0004
1245,6,130,21.61,-0.0001
1246,6,131,21.61,-0.0004
1247,6,132,21.61,0.0002
1248,6,133,21.61,0.0004
1249,6,134,21.61,0.0005
1250,6,135,21.61,0.0003
1251,6,136,21.61,-0.0
1252,6,137,21.61,0.0002
1253,6,138,21.61,-0.0002
1254,6,139,21.61,-0.0005
1255,6,140,21.61,0.0001
1256,6,141,21.61,-0.0004
1257,6,142,21.61,-0.0
1258,6,143,21.61,0.0
1259,6,144,21.61,-0.0005
1260,6,145,21.61,0.0003
1261,6,146,21.61,-0.0001
1262,6,147,21.61,-0.0003
1263,6,148,21.61,0.0005
1264,6,149,21.61,0.0002
1265,6,150,21.61,0.0
1266,6,151,21.61,-0.0003
1267,6,152,21.61,-0.0004
1268,6,153,21.61,0.0003
1269,6,154,21.61,-0.0002
1270,6,155,21.61,0.0005
1271,6,156,21.61,-0.0003
1272,6,157,21.61,-0.0002
1273,6,158,21.61,0.0004
1274,6,159,21.61,-0.0
1275,6,160,21.61,-0.0002
1276,6,161,21.61,0.0001
1277,6,162,21.61,-0.0005
1278,6,163,21.61,0.0003
1279,6,164,21.61,0.0002
1280,6,165,21.61,-0.0005
1281,6,166,21.61,-0.0005
1282,6,167,21.61,-0.0005
1283,6,168,21.61,0.0004
1284,6,169,21.61,-0.0001
1285,6,170,21.61,-0.0003
1286,6,171,21.61,-0.0002
1287,6,172,21.61,-0.0003
1288,6,173,21.61,0.0002
1289,6,174,21.61,0.0004
1290,6,175,21.61,0.0003
1291,6,176,21.61,0.0003
1292,6,177,21.61,0.0002
1293,6,178,21.61,0.0004
1294,6,179,21.61,-0.0003
1295,6,180,21.61,-0.0002
1296,6,181,21.61,-0.0002
1297,6,182,21.61,-0.0004
1298,6,183,21.61,0.0005
1299,6,184,21.61,0.0004
1300,6,185,21.61,0.0001
1301,6,186,21.61,-0.0001
1302,6,187,21.61,0.0003
1303,6,188,21.61,-0.0004
1304,7,1,21.61,0.0004
1305,7,2,21.61,-0.0003
1306,7,3,21.61,-0.0002
1307,7,4,21.61,0.0001
1308,7,5,21.61,0.0
1309,7,6,21.61,-0.0005
1310,7,7,21.61,0.0002
1311,7,8,21.61,-0.0005
1312,7,9,21.61,0.0
1313,7,10,21.61,-0.0002
1314,7,11,21.61,-0.0002
1315,7,12,21.61,-0.0004
1316,7,13,21.61,0.0001
1317,7,14,21.61,0.0001
1318,7,15,21.61,0.0004
1319,7,16,21.61,0.0003
1320,7,17,21.61,0.0001
1321,7,18,21.61,0.0002
1322,7,19,21.61,-0.0
1323,7,20,21.61,0.0004
1324,7,21,21.61,-0.0002
1325,7,22,21.61,0.0004
1326,7,23,21.61,-0.0001
1327,7,24,21.61,0.0002
1328,7,25,21.61,-0.0004
1329,7,26,21.6,-0.0001
1330,7,27,21.61,-0.0001
1331,7,28,21.61,0.0004
1332,7,29,21.61,-0.0001
1333,7,30,21.6,-0.0004
1334,7,31,21.61,0.0001
1335,7,32,21.61,-0.0005
1336,7,33,21.61,-0.0003
1337,7,34,21.61,-0.0002
1338,7,35,21.61,0.0003
1339,7,36,21.61,-0.0004
1340,7,37,21.61,-0.0001
1341,7,38,21.61,-0.0004
1342,7,39,21.61,-0.0
1343,7,40,21.61,-0.0002
1344,7,41,21.61,-0.0002
1345,7,42,21.61,-0.0002
1346,7,43,21.61,0.0004
1347,7,44,21.61,0.0001
1348,7,45,21.61,0.0001
1349,7,46,21.61,0.0003
1350,7,47,21.61,0.0003
1351,7,48,21.61,0.0
1352,7,49,21.61,-0.0004
1353,7,50,21.61,0.0004
1354,7,51,21.61,-0.0
1355,7,52,21.6,0.0003
1356,7,53,21.61,-0.0002
1357,7,54,21.61,-0.0004
1358,7,55,21.61,0.0004
1359,7,56,21.61,0.0
1360,7,57,21.61,-0.0003
1361,7,58,21.6,-0.0001
1362,7,59,21.61,-0.0
1363,7,60,21.61,-0.0003
1364,7,61,21.61,-0.0004
1365,7,62,21.61,-0.0004
1366,7,63,21.6,-0.0002
1367,7,64,21.61,0.0002
1368,7,65,21.61,-0.0003
1369,7,66,21.61,-0.0002
1370,7,67,21.61,0.0
1371,7,68,21.61,-0.0005
1372,7,69,21.6,0.0001
1373,7,70,21.61,-0.0005
1374,7,71,21.61,0.0004
1375,7,72,21.61,0.0002
1376,7,73,21.61,-0.0004
1377,7,74,21.61,-0.0001
1378,7,75,21.61,0.0004
1379,7,76,21.61,-0.0
1380,7,77,21.61,-0.0001
1381,7,78,21.61,0.0001
1382,7,79,21.61,0.0003
1383,7,80,21.61,0.0003
1384,7,81,21.61,0.0
1385,7,82,21.61,-0.0005
1386,7,83,21.61,-0.0004
1387,7,84,21.61,0.0001
1388,7,85,21.61,-0.0004
1389,7,86,21.6,0.0003
1390,7,87,21.61,0.0001
1391,7,88,21.61,0.0004
1392,7,89,21.61,-0.0002
1393,7,90,21.61,-0.0002
1394,7,91,21.61,-0.0004
1395,7,92,21.61,-0.0004
1396,7,93,21.61,-0.0001
1397,7,94,21.61,0.0002
1398,7,95,21.61,-0.0001
1399,7,96,21.61,0.0003
1400,7,97,21.61,-0.0004
1401,7,98,21.61,0.0003
1402,7,99,21.61,0.0003
1403,7,100,21.61,0.0
1404,7,101,21.61,0.0005
1405,7,102,21.61,-0.0002
1406,7,103,21.61,-0.0004
1407,7,104,21.61,0.0005
1408,7,105,21.61,0.0004
1409,7,106,21.61,0.0001
1410,7,107,21.61,-0.0001
1411,7,108,21.61,-0.0005
1412,7,109,21.61,0.0003
1413,7,110,21.61,-0.0004
1414,7,111,21.61,-0.0005
1415,7,112,21.61,-0.0001
1416,7,113,21.61,-0.0005
1417,7,114,21.61,0.0002
1418,7,115,21.61,-0.0004
1419,7,116,21.61,0.0
1420,7,117,21.61,0.0003
1421,7,118,21.61,-0.0004
1422,7,119,21.61,-0.0005
1423,7,120,21.61,0.0003
1424,7,121,21.61,-0.0004
1425,7,122,21.61,-0.0004
1426,7,123,21.61,0.0
1427,7,124,21.61,-0.0
1428,7,125,21.61,-0.0003
1429,7,126,21.61,0.0002
1430,7,127,21.61,0.0001
1431,7,128,21.61,0.0001
1432,7,129,21.61,0.0001
1433,7,130,21.61,-0.0
1434,7,131,21.61,-0.0001
1435,7,132,21.61,0.0004
1436,7,133,21.61,0.0002
1437,7,134,21.61,0.0003
1438,7,135,21.61,-0.0004
1439,7,136,21.61,-0.0005
1440,7,137,21.61,0.0004
1441,7,138,21.61,-0.0002
1442,7,139,21.61,-0.0004
1443,7,140,21.61,-0.0002
1444,7,141,21.61,0.0004
1445,7,142,21.61,0.0004
1446,7,143,21.61,-0.0002
1447,7,144,21.61,-0.0003
1448,7,145,21.61,-0.0001
1449,7,146,21.61,0.0
1450,7,147,21.61,-0.0002
1451,7,148,21.61,-0.0005
1452,7,149,21.61,0.0001
1453,7,150,21.61,0.0004
1454,7,151,21.61,-0.0001
1455,7,152,21.61,-0.0005
1456,7,153,21.61,-0.0002
1457,7,154,21.61,-0.0004
1458,7,155,21.61,0.0002
1459,7,156,21.61,0.0001
1460,7,157,21.61,-0.0005
1461,7,158,21.61,0.0001
1462,7,159,21.61,0.0
1463,7,160,21.61,0.0001
1464,7,161,21.61,0.0004
1465,7,162,21.61,0.0001
1466,7,163,21.61,0.0002
1467,7,164,21.61,-0.0003
1468,7,165,21.61,0.0002
1469,7,166,21.61,0.0004
1470,7,167,21.61,-0.0005
1471,7,168,21.61,0.0
1472,7,169,21.61,-0.0003
1473,7,170,21.61,-0.0003
1474,7,171,21.61,-0.0004
1475,7,172,21.61,-0.0003
1476,7,173,21.61,-0.0005
1477,7,174,21.61,-0.0001
1478,7,175,21.61,-0.0004
1479,7,176,21.61,0.0001
1480,7,177,21.61,0.0003
1481,7,178,21.61,0.0002
1482,7,179,21.61,-0.0003
1483,7,180,21.61,0.0
1484,7,181,21.61,-0.0001
1485,7,182,21.61,0.0001
1486,7,183,21.61,0.0003
1487,7,184,21.61,-0.0001
1488,7,185,21.61,-0.0002
1489,7,186,21.61,0.0002
1490,7,187,21.61,0.0004
1491,7,188,21.61,0.0
1492,7,189,21.61,-0.0003
1493,7,190,21.61,-0.0003
1494,7,191,21.61,0.0004
1495,7,192,21.61,0.0003
1496,7,193,21.61,-0.0004
1497,7,194,21.61,-0.0002
1498,7,195,21.61,-0.0004
1499,7,196,21.61,0.0003
1500,7,197,21.61,-0.0002
1501,7,198,21.61,-0.0002
1502,7,199,21.61,0.0002
1503,7,200,21.61,0.0002
1504,7,201,21.61,-0.0004
1505,7,202,21.61,0.0003
1506,7,203,21.61,-0.0004
1507,7,204,21.61,-0.0004
1508,7,205,21.61,-0.0001
1509,7,206,21.61,-0.0002
1510,7,207,21.61,0.0001
1511,7,208,21.61,0.0002
1512,7,209,21.61,-0.0005
1513,7,210,21.61,-0.0003
1514,7,211,21.61,0.0002
1515,7,212,21.61,-0.0001
1516,7,213,21.61,-0.0001
1517,7,214,21.61,0.0002
1518,7,215,21.61,0.0002
1519,7,216,21.61,0.0004
1520,7,217,21.61,-0.0004
1521,7,218,21.61,-0.0002
1522,7,219,21.61,0.0003
1523,7,220,21.61,-0.0
1524,7,221,21.61,-0.0004
1525,7,222,21.61,-0.0005
1526,7,223,21.61,0.0004
1527,7,224,21.61,0.0004
1528,7,225,21.61,-0.0002
1529,7,226,21.61,-0.0001
1530,7,227,21.61,-0.0001
1531,7,228,21.61,0.0003
1532,7,229,21.61,-0.0001
1533,7,230,21.61,-0.0004
1534,7,231,21.61,0.0003
1535,7,232,21.61,-0.0001
1536,7,233,21.61,0.0002
1537,7,234,21.61,-0.0002
1538,7,235,21.61,-0.0001
1539,7,236,21.61,-0.0003
1540,7,237,21.61,0.0004
1541,7,238,21.61,-0.0005
1542,7,239,21.61,-0.0001
1543,7,240,21.61,-0.0
1544,7,241,21.61,-0.0002
1545,7,242,21.61,-0.0005
1546,7,243,21.61,0.0004
1547,7,244,21.61,-0.0001
1548,7,245,21.61,-0.0001
1549,7,246,21.61,0.0002
1550,7,247,21.61,0.0002
1551,7,248,21.61,-0.0001
1552,7,249,21.61,0.0004
1553,7,250,21.61,0.0001
1554,7,251,21.61,-0.0
1555,7,252,21.61,-0.0003
1556,7,253,21.61,-0.0004
1557,7,254,21.61,-0.0004
1558,7,255,21.61,-0.0004
1559,7,256,21.61,0.0001
1560,7,257,21.61,-0.0002
1561,7,258,21.61,0.0001
1562,7,259,21.61,-0.0001
1563,8,1,21.61,-0.0003
1564,8,2,21.61,-0.0003
1565,8,3,21.61,0.0002
1566,8,4,21.61,0.0005
1567,8,5,21.61,0.0003
1568,8,6,21.61,-0.0005
1569,8,7,21.61,0.0004
1570,8,8,21.61,-0.0001
1571,8,9,21.61,0.0002
1572,8,10,21.61,-0.0001
1573,8,11,21.61,0.0004
1574,8,12,21.61,-0.0004
1575,8,13,21.61,0.0004
1576,8,14,21.61,-0.0004
1577,8,15,21.61,-0.0003
1578,8,16,21.61,0.0004
1579,8,17,21.61,-0.0003
1580,8,18,21.61,-0.0001
1581,8,19,21.61,-0.0004
1582,8,20,21.61,0.0
1583,8,21,21.61,-0.0003
1584,8,22,21.61,-0.0001
1585,8,23,21.61,0.0002
1586,8,24,21.61,-0.0004
1587,8,25,21.61,-0.0003
1588,8,26,21.61,0.0002
1589,8,27,21.61,0.0004
1590,8,28,21.61,0.0001
1591,8,29,21.61,-0.0004
1592,8,30,21.61,0.0003
1593,8,31,21.61,0.0
1594,8,32,21.61,0.0002
1595,8,33,21.61,-0.0001
1596,8,34,21.61,0.0001
1597,8,35,21.61,-0.0001
1598,8,36,21.61,0.0001
1599,8,37,21.61,-0.0005
1600,8,38,21.61,0.0002
1601,8,39,21.61,0.0004
1602,8,40,21.61,0.0004
1603,8,41,21.61,0.0005
1604,8,42,21.61,-0.0001
1605,8,43,21.61,-0.0
1606,8,44,21.61,-0.0
1607,8,45,21.61,0.0005
1608,8,46,21.61,-0.0004
1609,8,47,21.61,0.0
1610,8,48,21.61,-0.0003
1611,8,49,21.61,0.0002
1612,8,50,21.61,-0.0
1613,8,51,21.61,-0.0002
1614,8,52,21.61,-0.0005
1615,8,53,21.61,0.0
1616,8,54,21.61,0.0002
1617,8,55,21.61,-0.0
1618,8,56,21.61,-0.0003
1619,8,57,21.61,-0.0004
1620,8,58,21.61,-0.0001
1621,8,59,21.61,0.0003
1622,8,60,21.61,0.0003
1623,8,61,21.61,-0.0002
1624,8,62,21.61,0.0005
1625,8,63,21.61,0.0004
1626,8,64,21.61,-0.0003
1627,8,65,21.61,0.0002
1628,8,66,21.61,0.0004
1629,8,67,21.61,0.0001
1630,8,68,21.61,-0.0001
1631,8,69,21.61,0.0002
1632,8,70,21.61,-0.0003
1633,8,71,21.61,-0.0004
1634,8,72,21.61,0.0003
1635,8,73,21.61,0.0001
1636,8,74,21.61,0.0003
1637,8,75,21.61,0.0002
1638,8,76,21.61,0.0001
1639,8,77,21.61,-0.0001
1640,8,78,21.61,0.0
1641,8,79,21.61,-0.0001
1642,8,80,21.61,0.0004
1643,8,81,21.61,0.0
1644,8,82,21.61,0.0002
1645,8,83,21.61,-0.0002
1646,8,84,21.61,0.0002
1647,8,85,21.61,-0.0001
1648,8,86,21.61,-0.0003
1649,8,87,21.61,0.0004
1650,8,88,21.61,0.0003
1651,8,89,21.61,-0.0004
1652,8,90,21.61,-0.0003
1653,8,91,21.61,0.0004
1654,8,92,21.61,-0.0003
1655,8,93,21.61,-0.0002
1656,8,94,21.61,-0.0001
1657,8,95,21.61,-0.0002
1658,8,96,21.61,0.0004
1659,8,97,21.61,-0.0003
1660,8,98,21.61,0.0003
1661,8,99,21.61,-0.0001
1662,8,100,21.61,0.0004
1663,8,101,21.61,0.0002
1664,8,102,21.61,0.0004
1665,8,103,21.61,0.0
1666,8,104,21.61,0.0004
1667,8,105,21.61,-0.0001
1668,8,106,21.61,0.0004
1669,8,107,21.61,-0.0
1670,8,108,21.61,0.0003
1671,8,109,21.61,0.0001
1672,8,110,21.61,0.0002
1673,8,111,21.61,-0.0002
1674,8,112,21.61,0.0002
1675,8,113,21.61,-0.0005
1676,8,114,21.61,0.0005
1677,8,115,21.61,0.0002
1678,8,116,21.61,-0.0001
1679,8,117,21.61,0.0001
1680,8,118,21.61,-0.0
1681,8,119,21.61,-0.0003
1682,8,120,21.61,-0.0002
1683,8,121,21.61,0.0002
1684,8,122,21.61,-0.0003
1685,8,123,21.61,-0.0001
1686,8,124,21.61,-0.0003
1687,8,125,21.61,0.0001
1688,8,126,21.61,0.0005
1689,8,127,21.61,0.0002
1690,8,128,21.61,0.0004
1691,8,129,21.61,0.0003
1692,8,130,21.61,0.0005
1693,8,131,21.61,0.0002
1694,8,132,21.61,-0.0004
1695,8,133,21.61,0.0003
1696,8,134,21.61,0.0003
1697,8,135,21.61,0.0003
1698,8,136,21.61,0.0003
1699,8,137,21.61,0.0
1700,8,138,21.61,0.0
1701,8,139,21.61,-0.0004
1702,8,140,21.61,-0.0002
1703,8,141,21.61,0.0003
1704,8,142,21.61,-0.0004
1705,8,143,21.61,-0.0005
1706,8,144,21.61,0.0002
1707,8,145,21.61,0.0003
1708,8,146,21.61,-0.0004
1709,8,147,21.61,-0.0004
1710,8,148,21.61,-0.0
1711,8,149,21.61,0.0001
1712,8,150,21.61,-0.0003
1713,9,1,21.61,0.0004
1714,9,2,21.61,0.0001
1715,9,3,21.61,-0.0003
1716,9,4,21.61,0.0001
1717,9,5,21.61,-0.0003
1718,9,6,21.61,-0.0005
1719,9,7,21.61,-0.0004
1720,9,8,21.61,0.0
1721,9,9,21.6,-0.0004
1722,9,10,21.61,-0.0002
1723,9,11,21.61,-0.0004
1724,9,12,21.61,-0.0001
1725,9,13,21.61,-0.0003
1726,9,14,21.61,0.0003
1727,9,15,21.61,-0.0001
1728,9,16,21.61,0.0005
1729,9,17,21.61,0.0
1730,9,18,21.61,-0.0001
1731,9,19,21.61,-0.0001
1732,9,20,21.61,0.0003
1733,9,21,21.61,-0.0004
1734,9,22,21.61,-0.0005
1735,9,23,21.61,0.0004
1736,9,24,21.61,0.0003
1737,9,25,21.61,0.0001
1738,9,26,21.61,0.0002
1739,9,27,21.61,0.0004
1740,9,28,21.61,-0.0001
1741,9,29,21.61,-0.0005
1742,9,30,21.61,0.0004
1743,9,31,21.61,0.0001
1744,9,32,21.61,0.0
1745,9,33,21.6,0.0004
1746,9,34,21.61,0.0004
1747,9,35,21.61,-0.0001
1748,9,36,21.61,-0.0
1749,9,37,21.61,-0.0003
1750,9,38,21.61,0.0002
1751,9,39,21.61,0.0003
1752,9,40,21.61,0.0004
1753,9,41,21.61,-0.0002
1754,9,42,21.61,0.0003
1755,9,43,21.6,-0.0
1756,9,44,21.61,-0.0005
1757,9,45,21.61,0.0002
1758,9,46,21.61,0.0002
1759,9,47,21.61,0.0001
1760,9,48,21.61,0.0001
1761,9,49,21.61,0.0004
1762,9,50,21.61,0.0
1763,9,51,21.61,0.0005
1764,9,52,21.6,-0.0005
1765,9,53,21.61,-0.0002
